,lat,lon,precio,sup_total,expensas,ambientes,fuente,precio_moneda,geometry,index_right,BARRIO
352,-34.58102,-58.48251,52000.0,67.0,6400.0,3.0,argenprop,$,POINT (-58.48251 -34.58102),22,VILLA URQUIZA
377,-34.576440000000005,-58.48615,30000.0,42.0,5000.0,2.0,argenprop,$,POINT (-58.48615 -34.57644000000001),22,VILLA URQUIZA
378,-34.57808,-58.48965,38500.0,36.0,6000.0,1.0,argenprop,$,POINT (-58.48965 -34.57808),22,VILLA URQUIZA
411,-34.57954,-58.480059999999995,45000.0,49.0,0.0,2.0,argenprop,$,POINT (-58.48005999999999 -34.57954),22,VILLA URQUIZA
427,-34.57325,-58.48118,26500.0,27.0,4369.0,1.0,argenprop,$,POINT (-58.48118 -34.57325),22,VILLA URQUIZA
428,-34.57325,-58.48118,26500.0,27.0,4369.0,1.0,argenprop,$,POINT (-58.48118 -34.57325),22,VILLA URQUIZA
429,-34.57325,-58.48118,26500.0,27.0,4369.0,1.0,argenprop,$,POINT (-58.48118 -34.57325),22,VILLA URQUIZA
430,-34.57325,-58.48118,26500.0,27.0,4369.0,1.0,argenprop,$,POINT (-58.48118 -34.57325),22,VILLA URQUIZA
431,-34.57325,-58.48118,26500.0,27.0,4369.0,1.0,argenprop,$,POINT (-58.48118 -34.57325),22,VILLA URQUIZA
436,-34.57717,-58.484030000000004,48000.0,50.0,6900.0,2.0,argenprop,$,POINT (-58.48403 -34.57717),22,VILLA URQUIZA
482,-34.57768,-58.47739,55000.0,68.0,8500.0,3.0,argenprop,$,POINT (-58.47739 -34.57768),22,VILLA URQUIZA
510,-34.56858,-58.490280000000006,33500.0,38.0,4917.0,1.0,argenprop,$,POINT (-58.49028000000001 -34.56858),22,VILLA URQUIZA
528,-34.57683,-58.48729,35000.0,49.0,6000.0,2.0,argenprop,$,POINT (-58.48729 -34.57683),22,VILLA URQUIZA
540,-34.57798,-58.489940000000004,33000.0,40.0,3650.0,2.0,argenprop,$,POINT (-58.48994 -34.57798),22,VILLA URQUIZA
560,-34.57464,-58.489740000000005,68000.0,73.0,6800.0,3.0,argenprop,$,POINT (-58.48974 -34.57464),22,VILLA URQUIZA
622,-34.570879999999995,-58.488690000000005,25000.0,29.0,3500.0,1.0,argenprop,$,POINT (-58.48869000000001 -34.57088),22,VILLA URQUIZA
646,-34.57675,-58.48611,40000.0,33.0,4737.0,2.0,argenprop,$,POINT (-58.48611 -34.57675),22,VILLA URQUIZA
649,-34.572540000000004,-58.48191,33000.0,40.0,7000.0,2.0,argenprop,$,POINT (-58.48191 -34.57254),22,VILLA URQUIZA
650,-34.57052,-58.49146,35000.0,43.0,8700.0,2.0,argenprop,$,POINT (-58.49146 -34.57052),22,VILLA URQUIZA
668,-34.5697,-58.488890000000005,24000.0,28.0,3800.0,1.0,argenprop,$,POINT (-58.48889 -34.5697),22,VILLA URQUIZA
673,-34.57533,-58.499759999999995,60000.0,58.0,5000.0,3.0,argenprop,$,POINT (-58.49975999999999 -34.57533),22,VILLA URQUIZA
675,-34.56908,-58.48614,40000.0,49.0,13000.0,2.0,argenprop,$,POINT (-58.48614 -34.56908),22,VILLA URQUIZA
706,-34.56817,-58.486619999999995,30000.0,40.0,0.0,1.0,argenprop,$,POINT (-58.48661999999999 -34.56817),22,VILLA URQUIZA
731,-34.57786,-58.492259999999995,38000.0,47.0,0.0,2.0,argenprop,$,POINT (-58.49225999999999 -34.57786),22,VILLA URQUIZA
741,-34.58007,-58.48313,31000.0,35.0,3500.0,1.0,argenprop,$,POINT (-58.48313 -34.58007),22,VILLA URQUIZA
760,-34.57052,-58.49146,30000.0,33.0,4500.0,1.0,argenprop,$,POINT (-58.49146 -34.57052),22,VILLA URQUIZA
777,-34.57347,-58.48921,28000.0,47.0,5100.0,1.0,argenprop,$,POINT (-58.48921 -34.57347),22,VILLA URQUIZA
782,-34.56859,-58.48988000000001,28000.0,35.0,0.0,1.0,argenprop,$,POINT (-58.48988000000001 -34.56859),22,VILLA URQUIZA
826,-34.57318,-58.47982,39000.0,44.0,6000.0,1.0,argenprop,$,POINT (-58.47982 -34.57318),22,VILLA URQUIZA
828,-34.57809,-58.49265,30000.0,33.0,5500.0,2.0,argenprop,$,POINT (-58.49265 -34.57809),22,VILLA URQUIZA
846,-34.571690000000004,-58.483309999999996,40000.0,46.0,6500.0,2.0,argenprop,$,POINT (-58.48331 -34.57169),22,VILLA URQUIZA
850,-34.57354,-58.47922,35000.0,42.0,0.0,2.0,argenprop,$,POINT (-58.47922 -34.57354),22,VILLA URQUIZA
851,-34.572359999999996,-58.47886,32000.0,46.0,7500.0,2.0,argenprop,$,POINT (-58.47886 -34.57236),22,VILLA URQUIZA
852,-34.572359999999996,-58.478730000000006,32000.0,46.0,7500.0,2.0,argenprop,$,POINT (-58.47873000000001 -34.57236),22,VILLA URQUIZA
855,-34.57699,-58.48903000000001,37000.0,44.0,8000.0,2.0,argenprop,$,POINT (-58.48903000000001 -34.57699),22,VILLA URQUIZA
947,-34.576240000000006,-58.49684,57000.0,60.0,10500.0,2.0,argenprop,$,POINT (-58.49684 -34.57624000000001),22,VILLA URQUIZA
959,-34.57095,-58.49521,35000.0,38.0,7000.0,1.0,argenprop,$,POINT (-58.49521 -34.57095),22,VILLA URQUIZA
963,-34.57241,-58.47979,33000.0,43.0,0.0,1.0,argenprop,$,POINT (-58.47979 -34.57241),22,VILLA URQUIZA
1165,-34.5715,-58.4905,60000.0,54.0,7300.0,2.0,argenprop,$,POINT (-58.4905 -34.5715),22,VILLA URQUIZA
1179,-34.5803,-58.483290000000004,38000.0,38.0,0.0,2.0,argenprop,$,POINT (-58.48329 -34.5803),22,VILLA URQUIZA
1203,-34.57795,-58.48307,46000.0,46.0,10500.0,2.0,argenprop,$,POINT (-58.48307 -34.57795),22,VILLA URQUIZA
1205,-34.57887,-58.49224,38000.0,43.0,7800.0,2.0,argenprop,$,POINT (-58.49224 -34.57887),22,VILLA URQUIZA
20,-34.578361799999996,-58.4798726,29000.0,43.0,7700.0,1.0,zonaprop,$,POINT (-58.4798726 -34.5783618),22,VILLA URQUIZA
27,-34.5723606,-58.4739001,265000.0,164.0,35000.0,4.0,zonaprop,$,POINT (-58.4739001 -34.5723606),22,VILLA URQUIZA
61,-34.578361799999996,-58.4798726,85000.0,76.0,8500.0,3.0,zonaprop,$,POINT (-58.4798726 -34.5783618),22,VILLA URQUIZA
112,-34.575895,-58.493157999999994,42000.0,48.0,8677.0,2.0,zonaprop,$,POINT (-58.49315799999999 -34.575895),22,VILLA URQUIZA
223,-34.5767346,-58.498822700000005,65000.0,85.0,16000.0,3.0,zonaprop,$,POINT (-58.49882270000001 -34.5767346),22,VILLA URQUIZA
277,-34.567904600000006,-58.4864578,40000.0,46.0,0.0,2.0,zonaprop,$,POINT (-58.4864578 -34.56790460000001),22,VILLA URQUIZA
297,-34.570539653061225,-58.489277632653064,70000.0,63.0,12100.0,3.0,zonaprop,$,POINT (-58.48927763265306 -34.57053965306122),22,VILLA URQUIZA
312,-34.569259,-58.488928,42000.0,50.0,0.0,2.0,zonaprop,$,POINT (-58.488928 -34.569259),22,VILLA URQUIZA
364,-34.567589,-58.479620999999995,43000.0,50.0,6538.0,2.0,zonaprop,$,POINT (-58.47962099999999 -34.567589),22,VILLA URQUIZA
373,-34.568544,-58.487669,39900.0,35.0,4600.0,2.0,zonaprop,$,POINT (-58.487669 -34.568544),22,VILLA URQUIZA
386,-34.571931,-58.480014000000004,34000.0,34.0,8500.0,1.0,zonaprop,$,POINT (-58.480014 -34.571931),22,VILLA URQUIZA
404,-34.5670031,-58.487231900000005,57800.0,63.0,4700.0,3.0,zonaprop,$,POINT (-58.4872319 -34.5670031),22,VILLA URQUIZA
427,-34.57264946734693,-58.487261002040825,81000.0,81.0,11000.0,4.0,zonaprop,$,POINT (-58.48726100204082 -34.57264946734693),22,VILLA URQUIZA
449,-34.579065899999996,-58.4945446,32000.0,40.0,5500.0,1.0,zonaprop,$,POINT (-58.4945446 -34.5790659),22,VILLA URQUIZA
514,-34.578536,-58.48284,60000.0,54.0,8200.0,3.0,zonaprop,$,POINT (-58.48284 -34.578536),22,VILLA URQUIZA
526,-34.5732414,-58.49147850000001,30000.0,30.0,2800.0,1.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
537,-34.5683618,-58.487348600000004,43000.0,45.0,8900.0,2.0,zonaprop,$,POINT (-58.4873486 -34.5683618),22,VILLA URQUIZA
571,-34.579631,-58.481938,33000.0,30.0,6000.0,1.0,zonaprop,$,POINT (-58.481938 -34.579631),22,VILLA URQUIZA
584,-34.5791721,-58.4923455,48000.0,60.0,7350.0,2.0,zonaprop,$,POINT (-58.4923455 -34.5791721),22,VILLA URQUIZA
631,-34.5718549,-58.504820200000005,35000.0,40.0,6500.0,2.0,zonaprop,$,POINT (-58.5048202 -34.5718549),22,VILLA URQUIZA
685,-34.5741169,-58.4724221,40000.0,38.0,11000.0,1.0,zonaprop,$,POINT (-58.4724221 -34.5741169),22,VILLA URQUIZA
693,-34.5732414,-58.49147850000001,25000.0,24.0,1800.0,1.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
729,-34.5737801,-58.4786649,35000.0,36.0,6000.0,1.0,zonaprop,$,POINT (-58.4786649 -34.5737801),22,VILLA URQUIZA
730,-34.5739086,-58.478849600000004,50000.0,50.0,0.0,3.0,zonaprop,$,POINT (-58.4788496 -34.5739086),22,VILLA URQUIZA
778,-34.571156677551016,-58.48389710204083,36000.0,43.0,8000.0,2.0,zonaprop,$,POINT (-58.48389710204083 -34.57115667755102),22,VILLA URQUIZA
879,-34.57139420000001,-58.490752799999996,49000.0,65.0,6000.0,3.0,zonaprop,$,POINT (-58.4907528 -34.57139420000001),22,VILLA URQUIZA
903,-34.578380100000004,-58.4826553,57000.0,110.0,11870.0,3.0,zonaprop,$,POINT (-58.4826553 -34.5783801),22,VILLA URQUIZA
921,-34.571170591836726,-58.49995057142856,65000.0,58.0,7000.0,2.0,zonaprop,$,POINT (-58.49995057142856 -34.57117059183673),22,VILLA URQUIZA
941,-34.5732414,-58.49147850000001,35500.0,38.0,2500.0,1.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
990,-34.56559420000001,-58.48224200000001,30000.0,41.0,0.0,1.0,zonaprop,$,POINT (-58.48224200000001 -34.56559420000001),22,VILLA URQUIZA
1034,-34.576513,-58.485728,59000.0,55.0,8500.0,3.0,zonaprop,$,POINT (-58.485728 -34.576513),22,VILLA URQUIZA
1085,-34.579065899999996,-58.4945446,38000.0,32.0,2600.0,1.0,zonaprop,$,POINT (-58.4945446 -34.5790659),22,VILLA URQUIZA
1144,-34.5806185,-58.49106679999999,184000.0,133.0,5000.0,4.0,zonaprop,$,POINT (-58.49106679999999 -34.5806185),22,VILLA URQUIZA
1163,-34.5799078,-58.4937988,45000.0,36.0,4700.0,1.0,zonaprop,$,POINT (-58.4937988 -34.5799078),22,VILLA URQUIZA
1212,-34.57492070000001,-58.485139399999994,140000.0,120.0,9500.0,4.0,zonaprop,$,POINT (-58.48513939999999 -34.57492070000001),22,VILLA URQUIZA
1231,-34.563009699999995,-58.49063655000001,42000.0,45.0,4500.0,2.0,zonaprop,$,POINT (-58.49063655000001 -34.56300969999999),22,VILLA URQUIZA
1243,-34.5799078,-58.4937988,33000.0,28.0,3800.0,1.0,zonaprop,$,POINT (-58.4937988 -34.5799078),22,VILLA URQUIZA
1255,-34.580684000000005,-58.489652899999996,35000.0,31.0,4400.0,1.0,zonaprop,$,POINT (-58.4896529 -34.58068400000001),22,VILLA URQUIZA
1291,-34.5679091,-58.4851453,50000.0,51.0,4900.0,2.0,zonaprop,$,POINT (-58.4851453 -34.5679091),22,VILLA URQUIZA
1305,-34.568102,-58.495022999999996,31000.0,37.0,6500.0,1.0,zonaprop,$,POINT (-58.495023 -34.568102),22,VILLA URQUIZA
1384,-34.581327,-58.490669,75000.0,64.0,0.0,3.0,zonaprop,$,POINT (-58.490669 -34.581327),22,VILLA URQUIZA
1439,-34.5718549,-58.504820200000005,57000.0,65.0,10500.0,3.0,zonaprop,$,POINT (-58.5048202 -34.5718549),22,VILLA URQUIZA
1464,-34.580701399999995,-58.49313570000001,130000.0,80.0,13000.0,3.0,zonaprop,$,POINT (-58.49313570000001 -34.5807014),22,VILLA URQUIZA
1503,-34.574155299999994,-58.4769375,40000.0,45.0,8000.0,2.0,zonaprop,$,POINT (-58.4769375 -34.57415529999999),22,VILLA URQUIZA
1509,-34.56725781632653,-58.48027806122449,50000.0,54.0,8000.0,2.0,zonaprop,$,POINT (-58.48027806122449 -34.56725781632653),22,VILLA URQUIZA
1563,-34.5732414,-58.49147850000001,42000.0,42.0,14200.0,2.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
1568,-34.568544,-58.487669,49900.0,53.0,0.0,2.0,zonaprop,$,POINT (-58.487669 -34.568544),22,VILLA URQUIZA
1578,-34.5724735,-58.4890985,65000.0,76.0,8000.0,2.0,zonaprop,$,POINT (-58.4890985 -34.5724735),22,VILLA URQUIZA
1579,-34.5710633,-58.4903034,38000.0,53.0,5000.0,2.0,zonaprop,$,POINT (-58.4903034 -34.5710633),22,VILLA URQUIZA
1612,-34.574861999999996,-58.489239000000005,29900.0,34.0,4900.0,1.0,zonaprop,$,POINT (-58.489239 -34.574862),22,VILLA URQUIZA
1641,-34.5799078,-58.4937988,25000.0,22.0,2000.0,1.0,zonaprop,$,POINT (-58.4937988 -34.5799078),22,VILLA URQUIZA
1702,-34.56363158367347,-58.48330925714286,49000.0,59.0,1000.0,2.0,zonaprop,$,POINT (-58.48330925714286 -34.56363158367347),22,VILLA URQUIZA
1711,-34.5795047,-58.4847129,100000.0,85.0,7500.0,2.0,zonaprop,$,POINT (-58.4847129 -34.5795047),22,VILLA URQUIZA
1722,-34.5695402,-58.4852377,45000.0,43.0,8000.0,2.0,zonaprop,$,POINT (-58.4852377 -34.5695402),22,VILLA URQUIZA
1738,-34.5732414,-58.49147850000001,55000.0,70.0,1.0,3.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
1747,-34.57086971428571,-58.479909,40000.0,50.0,7500.0,2.0,zonaprop,$,POINT (-58.479909 -34.57086971428571),22,VILLA URQUIZA
1751,-34.575661100000005,-58.48643979999999,85000.0,111111.0,11800.0,4.0,zonaprop,$,POINT (-58.48643979999999 -34.5756611),22,VILLA URQUIZA
1824,-34.580684000000005,-58.489652899999996,28000.0,33.0,4600.0,1.0,zonaprop,$,POINT (-58.4896529 -34.58068400000001),22,VILLA URQUIZA
1858,-34.56710450612245,-58.4818011122449,47000.0,59.0,4000.0,3.0,zonaprop,$,POINT (-58.4818011122449 -34.56710450612245),22,VILLA URQUIZA
1921,-34.573763899999996,-58.480437300000006,45000.0,52.0,10000.0,2.0,zonaprop,$,POINT (-58.48043730000001 -34.5737639),22,VILLA URQUIZA
1932,-34.57673693877551,-58.484055448979596,43000.0,43.0,8000.0,2.0,zonaprop,$,POINT (-58.4840554489796 -34.57673693877551),22,VILLA URQUIZA
1937,-34.56726701428572,-58.50282660204083,35000.0,39.0,4200.0,2.0,zonaprop,$,POINT (-58.50282660204083 -34.56726701428572),22,VILLA URQUIZA
1963,-34.57538810204081,-58.484156000000006,50000.0,42.0,5500.0,1.0,zonaprop,$,POINT (-58.48415600000001 -34.57538810204081),22,VILLA URQUIZA
2048,-34.574795,-58.482682,43000.0,65.0,6000.0,3.0,zonaprop,$,POINT (-58.482682 -34.574795),22,VILLA URQUIZA
2054,-34.5799078,-58.4937988,38000.0,35.0,9600.0,1.0,zonaprop,$,POINT (-58.4937988 -34.5799078),22,VILLA URQUIZA
2072,-34.567671000000004,-58.496964,28000.0,35.0,1200.0,2.0,zonaprop,$,POINT (-58.496964 -34.567671),22,VILLA URQUIZA
2075,-34.5683618,-58.487348600000004,38000.0,48.0,6599.0,2.0,zonaprop,$,POINT (-58.4873486 -34.5683618),22,VILLA URQUIZA
2098,-34.573623299999994,-58.49512610000001,58000.0,55.0,6500.0,2.0,zonaprop,$,POINT (-58.49512610000001 -34.57362329999999),22,VILLA URQUIZA
2105,-34.568593,-58.4860713,33000.0,40.0,0.0,1.0,zonaprop,$,POINT (-58.4860713 -34.568593),22,VILLA URQUIZA
2119,-34.571461,-58.503813,45000.0,61.0,4500.0,2.0,zonaprop,$,POINT (-58.503813 -34.571461),22,VILLA URQUIZA
2187,-34.56596327755102,-58.479443134693874,55000.0,55.0,6300.0,3.0,zonaprop,$,POINT (-58.47944313469387 -34.56596327755102),22,VILLA URQUIZA
2213,-34.57121199183674,-58.48500294693877,29500.0,41.0,7000.0,1.0,zonaprop,$,POINT (-58.48500294693877 -34.57121199183674),22,VILLA URQUIZA
2258,-34.57528,-58.492056999999996,95000.0,113.0,7500.0,4.0,zonaprop,$,POINT (-58.492057 -34.57528),22,VILLA URQUIZA
2260,-34.572274799999995,-58.4865546,40000.0,49.0,0.0,2.0,zonaprop,$,POINT (-58.4865546 -34.5722748),22,VILLA URQUIZA
2271,-34.5732414,-58.49147850000001,27000.0,35.0,5700.0,2.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
2411,-34.569996,-58.488328,37500.0,40.0,3500.0,2.0,zonaprop,$,POINT (-58.488328 -34.569996),22,VILLA URQUIZA
2431,-34.5742046,-58.4900725,27000.0,33.0,4500.0,2.0,zonaprop,$,POINT (-58.4900725 -34.5742046),22,VILLA URQUIZA
2490,-34.5781019,-58.488451500000004,70000.0,81.0,13000.0,4.0,zonaprop,$,POINT (-58.4884515 -34.5781019),22,VILLA URQUIZA
2495,-34.5808027,-58.4839427,85000.0,65.0,0.0,2.0,zonaprop,$,POINT (-58.4839427 -34.5808027),22,VILLA URQUIZA
2537,-34.5748036,-58.473520400000005,40000.0,41.0,9000.0,1.0,zonaprop,$,POINT (-58.47352040000001 -34.5748036),22,VILLA URQUIZA
2546,-34.5742046,-58.4900725,31000.0,40.0,3560.0,2.0,zonaprop,$,POINT (-58.4900725 -34.5742046),22,VILLA URQUIZA
2552,-34.5811706,-58.4904314,28000.0,30.0,0.0,1.0,zonaprop,$,POINT (-58.4904314 -34.5811706),22,VILLA URQUIZA
2556,-34.579631,-58.481938,37900.0,42.0,5500.0,1.0,zonaprop,$,POINT (-58.481938 -34.579631),22,VILLA URQUIZA
2559,-34.5721466,-58.4826228,49000.0,76.0,12000.0,3.0,zonaprop,$,POINT (-58.4826228 -34.5721466),22,VILLA URQUIZA
2606,-34.572196173469386,-58.48089534285714,52000.0,37.0,9000.0,2.0,zonaprop,$,POINT (-58.48089534285714 -34.57219617346939),22,VILLA URQUIZA
2615,-34.5772,-58.487391,42000.0,50.0,5600.0,3.0,zonaprop,$,POINT (-58.487391 -34.5772),22,VILLA URQUIZA
2701,-34.57277966938775,-58.48642997755102,45000.0,46.0,6467.0,2.0,zonaprop,$,POINT (-58.48642997755102 -34.57277966938775),22,VILLA URQUIZA
2740,-34.5789581,-58.4836534,36000.0,49.0,14500.0,2.0,zonaprop,$,POINT (-58.4836534 -34.5789581),22,VILLA URQUIZA
2801,-34.5785336,-58.4913103,34500.0,41.0,6000.0,1.0,zonaprop,$,POINT (-58.4913103 -34.5785336),22,VILLA URQUIZA
2873,-34.5637597,-58.493315700000004,42000.0,42.0,7000.0,2.0,zonaprop,$,POINT (-58.4933157 -34.5637597),22,VILLA URQUIZA
2950,-34.5722549,-58.4783158,34000.0,46.0,9000.0,2.0,zonaprop,$,POINT (-58.4783158 -34.5722549),22,VILLA URQUIZA
2988,-34.5666623,-58.4804741,30800.0,38.0,6500.0,1.0,zonaprop,$,POINT (-58.4804741 -34.5666623),22,VILLA URQUIZA
3020,-34.575951,-58.4847,33000.0,38.0,3700.0,2.0,zonaprop,$,POINT (-58.4847 -34.575951),22,VILLA URQUIZA
3115,-34.574039148979594,-58.48137564285714,70000.0,70.0,8400.0,3.0,zonaprop,$,POINT (-58.48137564285714 -34.57403914897959),22,VILLA URQUIZA
3149,-34.57647048979592,-58.484285408163274,33000.0,33.0,6000.0,1.0,zonaprop,$,POINT (-58.48428540816327 -34.57647048979592),22,VILLA URQUIZA
3175,-34.5732414,-58.49147850000001,33000.0,34.0,5500.0,1.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
3239,-34.5732414,-58.49147850000001,40000.0,41.0,8000.0,2.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
3278,-34.576513,-58.485728,30000.0,42.0,5000.0,2.0,zonaprop,$,POINT (-58.485728 -34.576513),22,VILLA URQUIZA
3292,-34.5799078,-58.4937988,33000.0,36.0,4500.0,1.0,zonaprop,$,POINT (-58.4937988 -34.5799078),22,VILLA URQUIZA
3389,-34.5664635,-58.4779961,30000.0,42.0,4300.0,2.0,zonaprop,$,POINT (-58.4779961 -34.5664635),22,VILLA URQUIZA
3402,-34.57837124489796,-58.48890969387754,40000.0,36.0,4000.0,2.0,zonaprop,$,POINT (-58.48890969387754 -34.57837124489796),22,VILLA URQUIZA
3774,-34.572032199999995,-58.48929868294798,35000.0,45.0,7000.0,2.0,zonaprop,$,POINT (-58.48929868294798 -34.5720322),22,VILLA URQUIZA
3823,-34.5731722,-58.479816299999996,33000.0,43.0,0.0,1.0,zonaprop,$,POINT (-58.4798163 -34.5731722),22,VILLA URQUIZA
3859,-34.573951,-58.50035,32000.0,50.0,4600.0,2.0,zonaprop,$,POINT (-58.50035 -34.573951),22,VILLA URQUIZA
3876,-34.57473783673469,-58.493435551020404,25000.0,40.0,9500.0,1.0,zonaprop,$,POINT (-58.4934355510204 -34.57473783673469),22,VILLA URQUIZA
3900,-34.5795047,-58.4847129,150000.0,117.0,19000.0,4.0,zonaprop,$,POINT (-58.4847129 -34.5795047),22,VILLA URQUIZA
3918,-34.57801,-58.484754,29000.0,35.0,6000.0,2.0,zonaprop,$,POINT (-58.484754 -34.57801),22,VILLA URQUIZA
3923,-34.577243,-58.486957999999994,33000.0,37.0,5000.0,2.0,zonaprop,$,POINT (-58.48695799999999 -34.577243),22,VILLA URQUIZA
4018,-34.566011700000004,-58.4883573,42000.0,56.0,3700.0,2.0,zonaprop,$,POINT (-58.4883573 -34.5660117),22,VILLA URQUIZA
4135,-34.57854708163265,-58.48847918367347,58000.0,60.0,5000.0,3.0,zonaprop,$,POINT (-58.48847918367347 -34.57854708163265),22,VILLA URQUIZA
4159,-34.5736104,-58.4875676,95000.0,83.0,13600.0,4.0,zonaprop,$,POINT (-58.4875676 -34.5736104),22,VILLA URQUIZA
4171,-34.573623299999994,-58.49512610000001,65000.0,68.0,6100.0,2.0,zonaprop,$,POINT (-58.49512610000001 -34.57362329999999),22,VILLA URQUIZA
4172,-34.573623299999994,-58.49512610000001,65000.0,68.0,6100.0,2.0,zonaprop,$,POINT (-58.49512610000001 -34.57362329999999),22,VILLA URQUIZA
4196,-34.5683618,-58.487348600000004,28000.0,37.0,3700.0,2.0,zonaprop,$,POINT (-58.4873486 -34.5683618),22,VILLA URQUIZA
4234,-34.575738,-58.4815426,37000.0,38.0,6700.0,1.0,zonaprop,$,POINT (-58.4815426 -34.575738),22,VILLA URQUIZA
4385,-34.576718299999996,-58.4965154,45000.0,50.0,11300.0,2.0,zonaprop,$,POINT (-58.4965154 -34.5767183),22,VILLA URQUIZA
4408,-34.57760538163265,-58.49629480612246,28000.0,34.0,3034.0,1.0,zonaprop,$,POINT (-58.49629480612246 -34.57760538163265),22,VILLA URQUIZA
4453,-34.580701399999995,-58.49313570000001,30000.0,30.0,3600.0,2.0,zonaprop,$,POINT (-58.49313570000001 -34.5807014),22,VILLA URQUIZA
4460,-34.57086279999999,-58.471323600000005,36000.0,45.0,5800.0,1.0,zonaprop,$,POINT (-58.47132360000001 -34.57086279999999),22,VILLA URQUIZA
4491,-34.57096,-58.495192,35000.0,38.0,3000.0,1.0,zonaprop,$,POINT (-58.495192 -34.57096),22,VILLA URQUIZA
4555,-34.572274799999995,-58.4865546,91000.0,80.0,16000.0,4.0,zonaprop,$,POINT (-58.4865546 -34.5722748),22,VILLA URQUIZA
4580,-34.5799078,-58.4937988,69000.0,66.0,6913.0,4.0,zonaprop,$,POINT (-58.4937988 -34.5799078),22,VILLA URQUIZA
4668,-34.57897787755102,-58.48814222448979,31000.0,38.0,5500.0,1.0,zonaprop,$,POINT (-58.48814222448979 -34.57897787755102),22,VILLA URQUIZA
4814,-34.5789581,-58.4836534,28000.0,28.0,5000.0,2.0,zonaprop,$,POINT (-58.4836534 -34.5789581),22,VILLA URQUIZA
4928,-34.579065899999996,-58.4945446,50000.0,80.0,0.0,3.0,zonaprop,$,POINT (-58.4945446 -34.5790659),22,VILLA URQUIZA
5016,-34.5795063,-58.481774800000004,38000.0,45.0,8434.0,2.0,zonaprop,$,POINT (-58.4817748 -34.5795063),22,VILLA URQUIZA
5028,-34.5732414,-58.49147850000001,46000.0,54.0,8600.0,2.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
5226,-34.57672340000001,-58.48197678151423,45000.0,60.0,12000.0,3.0,zonaprop,$,POINT (-58.48197678151423 -34.57672340000001),22,VILLA URQUIZA
5233,-34.570823,-58.485884999999996,28500.0,33.0,5500.0,1.0,zonaprop,$,POINT (-58.485885 -34.570823),22,VILLA URQUIZA
5506,-34.57620404081633,-58.48451536734694,40000.0,40.0,0.0,2.0,zonaprop,$,POINT (-58.48451536734694 -34.57620404081633),22,VILLA URQUIZA
5527,-34.5732414,-58.49147850000001,39500.0,40.0,0.0,2.0,zonaprop,$,POINT (-58.49147850000001 -34.5732414),22,VILLA URQUIZA
5567,-34.5781019,-58.488451500000004,32000.0,45.0,6000.0,2.0,zonaprop,$,POINT (-58.4884515 -34.5781019),22,VILLA URQUIZA
5583,-34.568032,-58.499483999999995,24000.0,25.0,1200.0,1.0,zonaprop,$,POINT (-58.499484 -34.568032),22,VILLA URQUIZA
5638,-34.579065899999996,-58.4945446,60000.0,45.0,0.0,2.0,zonaprop,$,POINT (-58.4945446 -34.5790659),22,VILLA URQUIZA
5671,-34.5736504,-58.4949875,33900.0,38.0,5700.0,1.0,zonaprop,$,POINT (-58.4949875 -34.5736504),22,VILLA URQUIZA
5726,-34.580701399999995,-58.49313570000001,35000.0,40.0,5700.0,2.0,zonaprop,$,POINT (-58.49313570000001 -34.5807014),22,VILLA URQUIZA
5799,-34.5682658,-58.48973470000001,55000.0,65.0,2000.0,3.0,zonaprop,$,POINT (-58.48973470000001 -34.5682658),22,VILLA URQUIZA
5816,-34.579169,-58.486792,32000.0,40.0,3600.0,2.0,zonaprop,$,POINT (-58.486792 -34.579169),22,VILLA URQUIZA
5853,-34.577822485714286,-58.49508021428571,43000.0,57.0,4700.0,2.0,zonaprop,$,POINT (-58.49508021428571 -34.57782248571429),22,VILLA URQUIZA
5886,-34.56876151020408,-58.485708553061215,28000.0,34.0,1500.0,1.0,zonaprop,$,POINT (-58.48570855306122 -34.56876151020408),22,VILLA URQUIZA
5936,-34.5743819,-58.4799415,38000.0,47.0,9300.0,2.0,zonaprop,$,POINT (-58.4799415 -34.5743819),22,VILLA URQUIZA
5943,-34.5671282,-58.487388100000004,25000.0,34.0,6000.0,1.0,zonaprop,$,POINT (-58.4873881 -34.5671282),22,VILLA URQUIZA
5996,-34.5670031,-58.487231900000005,50300.0,48.0,4700.0,2.0,zonaprop,$,POINT (-58.4872319 -34.5670031),22,VILLA URQUIZA
6157,-34.5789581,-58.4836534,89000.0,164.0,0.0,4.0,zonaprop,$,POINT (-58.4836534 -34.5789581),22,VILLA URQUIZA
